# OpenSignals Text File Format. Version 1
# {"98:D3:61:FD:78:31": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:61:FD:78:31", "device connection": "BTH98:D3:61:FD:78:31", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-4-19", "time": "9:22:11.178", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["RAW", "ECGBIT", "RAW", "RAW", "RAW", "RAW"], "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4", "A5", "A6"], "special": [{}, {}, {}, {}, {}, {}], "digital IO": [0, 0, 1, 1], "convertedValues": 0}}
# EndOfHeader
0	0	0	0	0	511	555	0	552	38	13	
1	0	0	0	0	506	560	0	470	38	13	
2	0	0	0	0	508	564	0	348	38	13	
3	0	0	0	0	508	568	0	245	38	13	
4	0	0	0	0	509	570	0	149	38	13	
5	0	0	0	0	505	573	0	54	38	13	
6	0	0	0	0	510	578	0	0	38	13	
7	0	0	0	0	509	583	0	0	38	13	
8	0	0	0	0	504	587	0	0	38	13	
9	0	0	0	0	514	586	0	0	38	13	
10	0	0	0	0	512	583	0	0	38	13	
11	0	0	0	0	513	578	0	0	38	13	
12	0	0	0	0	509	571	0	0	38	13	
13	0	0	0	0	508	561	0	0	38	13	
14	0	0	0	0	514	547	0	0	38	13	
15	0	0	0	0	508	532	0	0	38	13	
0	0	0	0	0	504	520	0	0	38	13	
1	0	0	0	0	507	509	0	0	38	13	
2	0	0	0	0	499	498	0	0	38	13	
3	0	0	0	0	515	487	0	0	38	13	
4	0	0	0	0	515	480	0	0	38	13	
5	0	0	0	0	504	473	0	0	38	13	
6	0	0	0	0	512	467	0	0	38	13	
7	0	0	0	0	507	460	0	0	38	13	
8	0	0	0	0	509	455	0	0	38	13	
9	0	0	0	0	510	452	0	49	38	13	
10	0	0	0	0	512	449	0	63	38	13	
11	0	0	0	0	502	446	0	53	38	13	
12	0	0	0	0	514	443	0	54	38	13	
13	0	0	0	0	507	443	0	51	38	13	
14	0	0	0	0	500	446	0	0	38	13	
15	0	0	0	0	508	446	0	0	38	13	
0	0	0	0	0	504	446	0	0	38	13	
1	0	0	0	0	514	447	0	0	38	13	
2	0	0	0	0	512	448	0	0	38	13	
3	0	0	0	0	514	452	0	0	38	13	
4	0	0	0	0	506	454	0	0	38	13	
5	0	0	0	0	511	456	0	0	38	13	
6	0	0	0	0	508	459	0	0	38	13	
7	0	0	0	0	510	460	0	0	38	13	
8	0	0	0	0	509	461	0	0	38	13	
9	0	0	0	0	512	462	0	0	38	13	
10	0	0	0	0	508	466	0	0	38	13	
11	0	0	0	0	508	470	0	0	38	13	
12	0	0	0	0	515	473	0	0	38	13	
13	0	0	0	0	507	475	0	0	38	13	
14	0	0	0	0	504	479	0	0	38	13	
15	0	0	0	0	504	482	0	0	38	13	
0	0	0	0	0	507	485	0	0	38	13	
1	0	0	0	0	510	487	0	0	38	13	
2	0	0	0	0	515	488	0	0	38	13	
3	0	0	0	0	512	491	0	0	38	13	
4	0	0	0	0	508	491	0	51	38	13	
5	0	0	0	0	505	494	0	92	38	13	
6	0	0	0	0	507	499	0	131	38	13	
7	0	0	0	0	512	504	0	158	38	13	
8	0	0	0	0	512	507	0	198	38	13	
9	0	0	0	0	508	505	0	210	38	13	
10	0	0	0	0	510	504	0	222	38	13	
11	0	0	0	0	502	507	0	238	38	13	
12	0	0	0	0	505	510	0	248	38	13	
13	0	0	0	0	517	513	0	248	38	13	
14	0	0	0	0	508	516	0	245	38	13	
15	0	0	0	0	507	517	0	236	38	13	
0	0	0	0	0	508	515	0	193	38	13	
1	0	0	0	0	503	514	0	147	38	13	
2	0	0	0	0	518	515	0	116	38	13	
3	0	0	0	0	511	515	0	107	38	13	
4	0	0	0	0	505	515	0	116	38	13	
5	0	0	0	0	508	517	0	121	38	13	
6	0	0	0	0	508	518	0	112	38	13	
7	0	0	0	0	508	519	0	140	38	13	
8	0	0	0	0	506	519	0	159	38	13	
9	0	0	0	0	506	519	0	163	38	13	
10	0	0	0	0	505	521	0	189	38	13	
11	0	0	0	0	511	525	0	201	38	13	
12	0	0	0	0	509	527	0	175	38	13	
13	0	0	0	0	508	526	0	133	38	13	
14	0	0	0	0	507	524	0	122	38	13	
15	0	0	0	0	510	523	0	134	38	13	
0	0	0	0	0	518	525	0	191	38	13	
1	0	0	0	0	510	524	0	233	38	13	
2	0	0	0	0	503	524	0	269	38	13	
3	0	0	0	0	509	525	0	288	38	13	
4	0	0	0	0	505	524	0	287	38	13	
5	0	0	0	0	508	521	0	272	38	13	
6	0	0	0	0	507	521	0	287	38	13	
7	0	0	0	0	506	524	0	300	38	13	
8	0	0	0	0	504	527	0	307	38	13	
9	0	0	0	0	515	528	0	331	38	13	
10	0	0	0	0	517	527	0	356	38	13	
11	0	0	0	0	503	528	0	348	38	13	
12	0	0	0	0	507	528	0	324	38	13	
13	0	0	0	0	507	527	0	304	38	13	
14	0	0	0	0	508	529	0	293	38	13	
15	0	0	0	0	511	529	0	261	38	13	
0	0	0	0	0	504	529	0	253	38	13	
1	0	0	0	0	512	529	0	259	38	13	
2	0	0	0	0	510	528	0	294	38	13	
3	0	0	0	0	511	527	0	352	38	13	
4	0	0	0	0	507	528	0	373	38	13	
5	0	0	0	0	510	527	0	395	38	13	
6	0	0	0	0	512	524	0	410	38	13	
7	0	0	0	0	510	525	0	412	38	13	
8	0	0	0	0	511	524	0	409	38	13	
9	0	0	0	0	512	526	0	400	38	13	
10	0	0	0	0	504	531	0	385	38	13	
11	0	0	0	0	500	531	0	374	38	13	
12	0	0	0	0	509	531	0	384	38	13	
13	0	0	0	0	514	531	0	400	38	13	
14	0	0	0	0	508	532	0	439	38	13	
