mean_rr;std_rr;rmssd;nn50;pnn50;ritmo
0.8592000000000001;0.1652372839282951;0.25933568979220745;4;80.0;0
0.6035;0.04940394721072397;0.08169280436926063;5;62.5;0
0.9043999999999999;0.14493253602969902;0.12487193439680516;3;60.0;0
0.8163333333333332;0.2031203802893469;0.35848012497208276;5;83.33333333333334;0
0.7748;0.045088357699077916;0.07092954250522131;3;60.0;0
0.8476000000000001;0.11279290757844664;0.17406320691059327;3;60.0;0
0.7673333333333333;0.20599244862103294;0.28895397557396585;4;66.66666666666666;0
0.7173333333333334;0.18865724358093322;0.3281146141213464;5;83.33333333333334;0
0.7299999999999999;0.07710598766200544;0.14328154103023877;3;50.0;0
0.682;0.08034212558090023;0.13405968819895112;5;71.42857142857143;0
0.8715999999999999;0.28670653986262684;0.46839086242154643;4;80.0;0
0.703;0.12845102828185792;0.20956144683600553;5;83.33333333333334;0
1.131;0.15800316452527147;0.1532710018235674;2;50.0;0
1.109;0.19022355269524327;0.22048129172335684;2;50.0;0
0.7600000000000001;0.23720314781497598;0.4450510083125304;4;66.66666666666666;0
0.702;0.0398664437006028;0.050271264157568184;2;33.33333333333333;0
0.7346666666666666;0.08792926450025358;0.13345561059768152;5;83.33333333333334;0
0.6937142857142857;0.21710676391760697;0.18781196270028525;2;28.57142857142857;0
0.809;0.2017481928874044;0.29893812068720843;4;66.66666666666666;0
0.6268571428571429;0.19666609016403455;0.341418609139377;4;57.14285714285714;0
0.7080000000000001;0.15855778577090254;0.27525987720697687;6;85.71428571428571;0
0.6631428571428571;0.15606539707207776;0.2740048661368382;5;71.42857142857143;0
0.8792000000000002;0.07308734500582162;0.10491425070027424;2;40.0;0
0.9231999999999999;0.1292352892982408;0.14721073330433476;3;60.0;0
0.7513333333333333;0.1361600365582925;0.23924046480476505;4;66.66666666666666;0
0.8336;0.17918660664234926;0.32907901786653004;4;80.0;0
0.6757142857142856;0.2024688436601079;0.18736773112429647;5;71.42857142857143;0
0.6331428571428571;0.13306864884758715;0.23165491576912411;5;71.42857142857143;0
0.8792;0.08521596094629223;0.13168143377105218;3;60.0;0
0.8868;0.3333121059907666;0.27390691849604676;4;80.0;0
0.6331428571428572;0.06698278792011439;0.08250252521387856;4;57.14285714285714;0
0.5820000000000001;0.056973678132976435;0.08829819606634909;5;62.5;0
0.7366666666666667;0.12903574009638655;0.2114596888298098;5;83.33333333333334;0
0.9535;0.1534364689374726;0.2247784094020894;3;75.0;0
0.7943333333333333;0.1712480332409365;0.2590274116768339;4;66.66666666666666;0
0.6557142857142858;0.19644098662063833;0.3081785196927262;4;57.14285714285714;0
0.6957142857142857;0.08911904443850736;0.13721515951235125;3;42.857142857142854;0
0.66;0.04026578365477734;0.07628892449104262;3;50.0;0
0.7356;0.07937153142027688;0.07606576102294643;2;40.0;0
0.725;0.10155294185792943;0.16525858525353526;3;50.0;0
0.7846666666666667;0.15231838001005948;0.2886146219442113;5;83.33333333333334;0
0.7346666666666667;0.1168455771045224;0.21892647167485252;4;66.66666666666666;0
0.8316666666666666;0.21847171187338849;0.24649381330978667;5;83.33333333333334;0
0.7753333333333333;0.0856011422561379;0.12994460358168017;3;50.0;0
0.7073333333333333;0.24976967167550368;0.4144721944835383;4;66.66666666666666;0
0.5920000000000001;0.0691158447825099;0.0987406415095339;5;62.5;0
0.6656666666666667;0.1474648734068181;0.22758383070859844;5;83.33333333333334;0
0.7849999999999998;0.1264423452276438;0.14083181458747165;3;50.0;0
0.6862857142857142;0.16853801121554093;0.21889266776207925;4;57.14285714285714;0
0.754;0.1494255667548228;0.1988808688637497;3;50.0;0
0.6885714285714285;0.1414363634217141;0.20341091416145793;6;85.71428571428571;0
0.738;0.16544243711937998;0.26642071991494953;2;40.0;0
0.6859999999999999;0.24321889024380602;0.395736444282471;4;57.14285714285714;0
0.6371428571428571;0.05335441760108548;0.0725166647513981;1;14.285714285714285;0
0.6599999999999999;0.07906958960308316;0.09162968951164245;3;50.0;0
0.7306666666666666;0.14551364960793958;0.2076920797719547;3;50.0;0
0.7683333333333334;0.06763053222390678;0.08669025320069149;2;33.33333333333333;0
0.7793333333333333;0.17932341980033978;0.320439697915224;5;83.33333333333334;0
0.6417142857142857;0.05491217477732522;0.07999583322482076;5;71.42857142857143;0
0.6191428571428572;0.07817823696332551;0.1458195231556232;5;71.42857142857143;0
0.6493333333333333;0.14575626535037484;0.14170391667134682;3;50.0;0
0.8984;0.19070563704306176;0.29086766750534515;4;80.0;0
0.7720000000000001;0.21371944226017434;0.3096307478271497;4;66.66666666666666;0
0.798;0.21629917552624497;0.33749903703566325;5;83.33333333333334;0
0.6956666666666668;0.08278016402227985;0.09103405956014483;3;50.0;0
0.6754285714285714;0.1308159635768151;0.1744133022449836;5;71.42857142857143;0
0.7213333333333333;0.12932989686156185;0.1221670986804549;2;33.33333333333333;0
0.956;0.32329243727622214;0.6180453057826748;3;75.0;0
0.592;0.06260990336999411;0.06870710783220806;3;42.857142857142854;0
0.7091428571428572;0.12675671700593405;0.21617122842783681;5;71.42857142857143;0
0.7236666666666666;0.15769344381496087;0.23818984025352546;5;83.33333333333334;0
0.7983333333333335;0.17965306070930775;0.36588304142170897;5;83.33333333333334;0
0.8233333333333333;0.22340894242522066;0.2951663937510502;4;66.66666666666666;0
0.9200000000000002;0.2311319969195092;0.359768444048854;3;75.0;0
0.8363999999999999;0.08654617264789932;0.13873355758431336;2;40.0;0
0.6983333333333333;0.07336135828137921;0.1077701257306495;2;33.33333333333333;0
0.6277142857142858;0.09206475094924735;0.11284207253207171;3;42.857142857142854;0
0.8703999999999998;0.22163898574032506;0.40209575973889605;3;60.0;0
1.096;0.263658870512638;0.5102051874817948;2;50.0;0
0.9465000000000001;0.13120499228306828;0.23003188184829226;3;75.0;0
0.7656666666666666;0.17968274510617008;0.3362867823748058;5;83.33333333333334;0
0.6431428571428571;0.16750217787192123;0.272548466637893;2;28.57142857142857;0
0.6357142857142858;0.1548803356380239;0.15155197128378103;3;42.857142857142854;0
0.6122857142857142;0.061369406723811935;0.0826599459633665;5;71.42857142857143;0
0.7963333333333332;0.24716368845137607;0.30070716652584123;3;50.0;0
0.7756666666666666;0.14195500069466457;0.2437408459819568;4;66.66666666666666;0
0.7020000000000001;0.10029670269469765;0.14284490423766144;4;57.14285714285714;0
0.681;0.08929912280270914;0.08384270987986968;3;50.0;0
0.7436;0.11845944453693846;0.23053850003849682;3;60.0;0
0.8436;0.13448211777035637;0.20764151800639494;2;40.0;0
0.6414285714285715;0.09612916480720411;0.12184416276539471;3;42.857142857142854;0
0.5559999999999999;0.06734134794357134;0.0848528137423857;1;14.285714285714285;0
0.6285714285714287;0.15210415336008332;0.19466723744208558;3;42.857142857142854;0
0.6034999999999999;0.13826333570401086;0.23123025012188303;5;62.5;0
0.6085714285714287;0.0802902896510213;0.13407709225168432;5;71.42857142857143;0
0.7556666666666666;0.17883108106689827;0.30993031474833166;5;83.33333333333334;0
0.6905714285714285;0.12059715365375648;0.17426034163476972;4;57.14285714285714;0
0.7486666666666667;0.21446263595839302;0.3583395038228412;4;66.66666666666666;0
0.6383333333333333;0.16319075409539052;0.2655801197379051;3;50.0;0
0.7423333333333334;0.06403558038743427;0.06357987102849456;2;33.33333333333333;0
0.8073333333333333;0.20733440514192417;0.26410906837895587;5;83.33333333333334;0
0.7826666666666666;0.1877042591122772;0.2966142275751452;4;66.66666666666666;0
0.702;0.07763160868271807;0.12196392909381036;3;50.0;0
0.6948571428571428;0.12244582308856734;0.13186609369609256;3;42.857142857142854;0
0.8088;0.08300939705840538;0.142944044996635;2;40.0;0
0.6097142857142857;0.06874739327154632;0.08450641001328439;3;42.857142857142854;0
0.6491428571428571;0.14317165379005575;0.23094299440915425;4;57.14285714285714;0
0.6337142857142857;0.17534758484280327;0.2691703302124264;3;42.857142857142854;0
0.6731428571428572;0.13981970898413487;0.1761817243643619;4;57.14285714285714;0
0.745;0.13481716013425987;0.23330323615415194;3;50.0;0
0.7773333333333333;0.1654032110396356;0.24166754022830625;3;50.0;0
0.989;0.2204971655146614;0.3708728443370674;3;75.0;0
0.8827999999999999;0.3048635104436082;0.5543085783207762;4;80.0;0
0.6494285714285714;0.10669965476294012;0.18007961202386755;6;85.71428571428571;0
1.088;0.11782189949241187;0.23222115895556691;2;50.0;0
0.9279999999999999;0.25473437145387345;0.3853154551792596;4;80.0;0
0.7844;0.21956466018009363;0.2943025653982649;4;80.0;0
0.8328;0.13642639040889415;0.1263051859584554;2;40.0;0
0.7776666666666667;0.13990671495281737;0.217757663470198;5;83.33333333333334;0
0.733;0.1005037312740179;0.11647145573057806;3;50.0;0
0.6248571428571429;0.07866643606561381;0.11600287352762717;5;71.42857142857143;0
0.6154285714285714;0.10034633902191968;0.09814614952542289;1;14.285714285714285;0
0.7863333333333333;0.05677342883975057;0.10665458264884824;4;66.66666666666666;0
0.6760000000000002;0.15632932272244113;0.12660700349243453;3;42.857142857142854;0
0.9036000000000002;0.29091139544541733;0.3465789953242983;4;80.0;0
0.8320000000000001;0.18695453992882868;0.3358198922041397;4;80.0;0
0.8496;0.09323861860838566;0.14195069566578392;2;40.0;0
0.7328000000000001;0.09123683466670685;0.15687255974197653;4;80.0;0
0.67;0.08970427605670278;0.15545631755148023;5;71.42857142857143;0
0.6943333333333332;0.12474730012665158;0.19095968160844845;5;83.33333333333334;0
0.6583333333333333;0.09025457821567216;0.1657854034588087;3;50.0;0
0.6857142857142857;0.10606967290514326;0.17940457073330102;6;85.71428571428571;0
0.8166666666666668;0.13944493138471864;0.15315612948883242;4;66.66666666666666;0
0.6905714285714285;0.1330207901504306;0.2014844907182684;6;85.71428571428571;0
0.8620000000000001;0.0976606369014661;0.16168797110484132;3;60.0;0
0.8408;0.2044332653948471;0.30992095766501493;4;80.0;0
0.7650000000000001;0.169208943814051;0.25431004698988985;4;66.66666666666666;0
0.7093333333333334;0.16903517056781078;0.2558202493939837;3;50.0;0
0.6693333333333333;0.07926888138201241;0.11421733668756243;3;50.0;0
0.6079999999999999;0.04788080438517537;0.07462349942656582;2;28.57142857142857;0
0.7130000000000001;0.19974900917568197;0.3089012787283342;4;66.66666666666666;0
0.958;0.1915776604930752;0.2675992027890467;3;75.0;0
0.628;0.07550212863602872;0.12265942007580721;5;71.42857142857143;0
0.6859999999999999;0.08397618710086806;0.10393074617263172;5;83.33333333333334;0
0.7066666666666667;0.12330810552793718;0.2329892701392062;4;66.66666666666666;0
0.75;0.16318905192036218;0.25950568394545814;4;66.66666666666666;0
0.98;0.2226117696798622;0.35371551657605677;3;75.0;0
0.8712;0.19889534936745001;0.40469124033020537;4;80.0;0
0.754;0.2729444387905104;0.3548723714238684;2;33.33333333333333;0
0.8019999999999999;0.1377127445082698;0.21889266776207922;4;80.0;0
0.6686666666666667;0.057580861017837826;0.097701586476372;4;66.66666666666666;0
0.596;0.05887274411814009;0.05608666762889631;4;50.0;0
0.7366666666666667;0.09685498897263314;0.13397910284816808;4;66.66666666666666;0
0.7526666666666667;0.06172699751504381;0.10737597496647007;3;50.0;0
1.0775000000000001;0.14545360084920553;0.27012342857787563;2;50.0;0
1.0395;0.03702364109592683;0.07739939706914181;2;50.0;0
0.6233333333333334;0.05591263025669801;0.097623767597855;4;66.66666666666666;0
0.6262857142857143;0.10659095952781936;0.17003725082071477;5;71.42857142857143;0
0.7076666666666666;0.15099852832248253;0.27113686580765806;4;66.66666666666666;0
0.6785714285714286;0.1008292150730377;0.15038173647975558;3;42.857142857142854;0
0.8464;0.04881639069001313;0.08374365647617735;2;40.0;0
0.6486666666666667;0.19619944500997502;0.3310866955949755;3;50.0;0
0.9208000000000001;0.20707718367797065;0.26938819573247824;4;80.0;0
0.6308571428571429;0.10636249147061538;0.15932775443510563;4;57.14285714285714;0
0.7399999999999999;0.15546060594247021;0.19797373563177517;4;66.66666666666666;0
0.734;0.08071348503606238;0.09189124006128109;4;66.66666666666666;0
0.778;0.1959319609796557;0.29122087837241345;4;66.66666666666666;0
0.751;0.1814781896904786;0.32409998457266237;5;83.33333333333334;0
0.9483999999999998;0.2562511268267907;0.26813802415920046;3;60.0;0
0.8859999999999999;0.10737783756436894;0.19245085952869462;2;50.0;0
0.6122857142857142;0.04220262106184632;0.06401041581909411;3;42.857142857142854;0
0.644;0.05592852581643825;0.06528705844193014;3;50.0;0
0.7713333333333333;0.2036489353983685;0.4001279795265509;5;83.33333333333334;0
0.6940000000000001;0.16718509844737103;0.2656225392042877;6;85.71428571428571;0
0.8283999999999999;0.1679780938098775;0.22318826134006245;4;80.0;0
0.753;0.1977060106993884;0.32008623837959677;5;83.33333333333334;0
0.6634285714285715;0.12176189545039726;0.19937067654664434;5;71.42857142857143;0
0.8143333333333332;0.13545684019478513;0.221455187340464;4;66.66666666666666;0
0.7726666666666667;0.22484859103158483;0.27680462423883023;3;50.0;0
0.7026666666666667;0.20829999733290663;0.3166878589399979;5;83.33333333333334;0
0.7663333333333333;0.19974789666532713;0.25314185746335977;3;50.0;0
0.8632;0.26328266179146703;0.37789151882517824;4;80.0;0
0.7446666666666667;0.12360510597148576;0.18655830187906408;4;66.66666666666666;0
0.65;0.11531984506869003;0.16689877171507286;3;50.0;0
0.7000000000000001;0.2539002428776572;0.34653484673261936;4;66.66666666666666;0
0.7076666666666668;0.1299713643675235;0.22392677374534742;4;66.66666666666666;0
0.7640000000000001;0.1303226764611593;0.17131958440295145;4;66.66666666666666;0
0.692857142857143;0.06557749738489041;0.0865101150155287;5;71.42857142857143;0
0.6237142857142857;0.12377596614819197;0.17367978197437564;4;57.14285714285714;0
0.6609999999999999;0.07708653146518744;0.10817763169897926;5;83.33333333333334;0
0.799;0.24837270381424767;0.45130920664218666;4;66.66666666666666;0
0.7330000000000001;0.17326184423197932;0.21248246986516323;4;66.66666666666666;0
0.7769999999999998;0.201357890334598;0.3120564051577855;3;50.0;0
0.6648571428571428;0.15014224547924887;0.22516068336486578;5;71.42857142857143;0
0.7073333333333333;0.24044865471770796;0.30770245367887467;4;66.66666666666666;0
0.779;0.1678997716893425;0.2073509102946018;3;50.0;0
0.7156666666666666;0.16383494404091237;0.24968299902075827;5;83.33333333333334;0
0.5852499999999999;0.018518571759182742;0.03276757979641291;1;12.5;0
0.6517142857142856;0.23589932131296681;0.3749675541519115;3;42.857142857142854;0
0.6605714285714287;0.19287513143619792;0.31848390854170333;6;85.71428571428571;0
0.884;0.16949336270190643;0.2476226968595569;4;80.0;0
0.8995999999999998;0.17107846153154405;0.21339634486091835;4;80.0;0
0.6586666666666667;0.13914820236791497;0.2645448922205832;4;66.66666666666666;0
0.5931428571428572;0.05625307247844605;0.08318653737234168;4;57.14285714285714;0
0.6746666666666666;0.15040242314832858;0.22129618162092177;4;66.66666666666666;0
0.5895;0.04838129803963511;0.0734458012025583;3;37.5;0
0.711;0.0749555423790218;0.08409994054694685;5;83.33333333333334;0
0.9019999999999999;0.27433993511700044;0.5280766989746849;4;80.0;0
0.8051999999999999;0.15123280067498587;0.23468915611932306;4;80.0;0
0.7383333333333333;0.1659213334351219;0.21269884813980544;4;66.66666666666666;0
0.8036;0.13854905268532153;0.2145670058513191;4;80.0;0
0.7713333333333335;0.1746488540535615;0.20383130279719067;4;66.66666666666666;0
0.7086666666666667;0.1063557970002367;0.21162608534866398;4;66.66666666666666;0
0.6714285714285715;0.05725845450450875;0.09982651618349372;3;42.857142857142854;0
0.8648;0.10817467356086637;0.19219001014620918;4;80.0;0
0.6833333333333332;0.1073229808672039;0.20814225904414504;5;83.33333333333334;0
0.8248;0.0759852617288379;0.1327177456107509;3;60.0;0
0.8752000000000001;0.2472718342229863;0.34337006276028204;3;60.0;0
0.706;0.12065377463359087;0.15796961733194145;3;50.0;0
0.6331428571428571;0.09951802216027948;0.17749929577325088;3;42.857142857142854;0
0.7073333333333333;0.08238662243080216;0.09258941624181458;2;33.33333333333333;0
0.7656666666666667;0.13857088037855894;0.2171506389583047;5;83.33333333333334;0
0.6796666666666668;0.1294780118613024;0.17797752667120642;5;83.33333333333334;0
0.57975;0.08950104747990381;0.15903458743304863;5;62.5;0
0.6582857142857144;0.17460953523767928;0.26483076357049856;4;57.14285714285714;0
0.53625;0.03648886816551042;0.05723635208501673;2;25.0;0
0.7216666666666667;0.1224658682608705;0.22249853932104813;5;83.33333333333334;0
0.6171428571428572;0.04468118354817055;0.048256260388333735;1;14.285714285714285;0
0.59275;0.10261548372443605;0.16519252836787574;5;62.5;0
0.5994999999999999;0.09050828691340919;0.10717942233203429;5;62.5;0
0.756;0.20475155677063847;0.3860116578550445;3;60.0;0
0.7176666666666667;0.12234059923926409;0.20106317415180736;5;83.33333333333334;0
0.6788571428571428;0.122869766793287;0.19339424327868016;4;57.14285714285714;0
0.5742857142857144;0.07109292567923092;0.12210105104652728;2;28.57142857142857;0
0.8263999999999999;0.25053670389785204;0.3669659384738589;3;60.0;0
0.646;0.1389717340222207;0.2076567680893963;4;57.14285714285714;0
0.7173333333333334;0.040044419780483224;0.06427441170481459;4;66.66666666666666;0
0.6802857142857144;0.09467193623352214;0.1575415289164522;6;85.71428571428571;0
0.666;0.1324063011016793;0.19180719485983833;4;57.14285714285714;0
0.7943999999999999;0.2122014137558937;0.38119679956683783;3;60.0;0
0.7000000000000001;0.24362539550164578;0.4526570445712736;5;83.33333333333334;0
0.6803333333333333;0.248009184417746;0.44721627877348114;5;83.33333333333334;0
0.7595999999999999;0.047889873668657774;0.040975602497095774;1;20.0;0
0.8273333333333333;0.17539162529101046;0.3231853957096452;4;66.66666666666666;0
0.8140000000000001;0.16502929032952504;0.2887587228119698;5;83.33333333333334;0
0.7579999999999999;0.21549199521095902;0.22417626993060616;4;80.0;0
0.7976666666666667;0.20111163290294495;0.17577485599482084;5;83.33333333333334;0
0.6616666666666666;0.18120491776500497;0.26655280902665424;4;66.66666666666666;0
0.6559999999999999;0.19227955838161415;0.2811618750826648;3;42.857142857142854;0
0.6970000000000001;0.06526612189081459;0.10630898362791359;5;83.33333333333334;0
0.8600000000000001;0.3560382001976754;0.6588968052737849;4;80.0;0
0.7076666666666668;0.12599691354244447;0.20381364036786156;4;66.66666666666666;0
1.254;0.9635033298679704;1.4207329094520194;2;66.66666666666666;0
1.097;0.575;1.15;1;50.0;0
0.6157142857142858;0.08892005122695376;0.10529324131522717;5;71.42857142857143;0
0.7273333333333335;0.16768091390760276;0.28675006538796116;4;66.66666666666666;0
0.6151428571428571;0.0712970217198618;0.1358773957163834;6;85.71428571428571;0
0.6462857142857142;0.061648112671178874;0.09028473477467455;2;28.57142857142857;0
0.7713333333333333;0.0686601938696813;0.11334196045595821;3;50.0;0
0.6088571428571428;0.1099187083665906;0.1199221970001106;2;28.57142857142857;0
0.882;0.14263800335114057;0.14302447343024896;3;60.0;0
0.703;0.03306055050963308;0.04404543109109049;3;50.0;0
0.7128;0.1322458316923448;0.21294365451921776;4;80.0;0
0.6205714285714287;0.11062789255990052;0.21239271801704185;5;71.42857142857143;0
0.9544999999999999;0.18136909880131175;0.21691472979030257;2;50.0;0
0.8263999999999999;0.15385915637361336;0.31016286044592767;4;80.0;0
0.7606666666666667;0.11062047228650261;0.10136666118601324;3;50.0;0
0.8832000000000001;0.28426635397106;0.3729262661706734;3;60.0;0
0.8160000000000001;0.06621178142898741;0.11134630662936243;4;80.0;0
0.636;0.06656468390112841;0.0856660181557814;6;85.71428571428571;0
0.7210000000000001;0.17950208912433305;0.25838575812145687;4;66.66666666666666;0
0.6462857142857142;0.15931793396109759;0.22125701495470526;3;42.857142857142854;0
1.0514999999999999;0.558602497309133;1.0641265588891826;3;75.0;0
0.6614285714285716;0.15775465321899348;0.25000799987200406;5;71.42857142857143;0
0.719;0.20197937188402842;0.31104854926522313;4;66.66666666666666;0
0.7526666666666667;0.16287691330845167;0.25628733874306;5;83.33333333333334;0
0.635;0.14420240404838378;0.24330721320996626;4;66.66666666666666;0
0.8053333333333333;0.08845840202540903;0.14139306913706906;3;50.0;0
0.7793333333333333;0.1699555497443049;0.2587817613356862;5;83.33333333333334;0
0.8812;0.11484668040479007;0.22319946236494384;3;60.0;0
0.8888;0.20488670039804924;0.33131706868195;4;80.0;0
0.6688571428571429;0.11436711386886475;0.19320282951689222;6;85.71428571428571;0
0.6437142857142856;0.09121045410903023;0.09572878355019455;5;71.42857142857143;0
0.7686666666666667;0.18884443921445565;0.17765584707518076;4;66.66666666666666;0
0.8116666666666666;0.2577296171485838;0.33068413932331264;2;33.33333333333333;0
0.6662857142857143;0.19313186781923627;0.29492371895118913;5;71.42857142857143;0
0.7416666666666666;0.1101357747913406;0.12576167937809993;4;66.66666666666666;0
0.6737142857142857;0.16815444795588055;0.2910200451286245;5;71.42857142857143;0
0.8088000000000001;0.21192677980849894;0.34188740836714065;4;80.0;0
0.6285714285714287;0.10956388500760267;0.19038907531683635;4;57.14285714285714;0
0.8936;0.21177497491441236;0.3598332947352148;4;80.0;0
0.9032;0.06839415179677277;0.1144989082917387;4;80.0;0
0.695;0.1518584867565853;0.1933328735626717;3;50.0;0
0.6573333333333333;0.15172636187851107;0.27656608613494177;5;83.33333333333334;0
0.6294285714285716;0.10131542985414715;0.18679578867486993;5;71.42857142857143;0
0.6697142857142857;0.11830917641708862;0.20617791669655924;6;85.71428571428571;0
0.7346666666666666;0.12540423526429328;0.1690727653999898;4;66.66666666666666;0
0.703;0.11578572162979914;0.22433546309043517;3;50.0;0
0.698;0.14015990867576933;0.2474065480135883;4;80.0;0
0.702;0.21082378107477978;0.3657233927437511;4;66.66666666666666;0
0.6271428571428572;0.08910896791718162;0.1348233412037149;4;57.14285714285714;0
0.6131428571428571;0.09360620945738371;0.11692732785794772;3;42.857142857142854;0
0.863;0.281298773548695;0.27236005580848305;3;75.0;0
0.7746666666666666;0.15708879300856854;0.2760144923731361;5;83.33333333333334;0
0.7473333333333333;0.2095858349751295;0.2539952755466132;4;66.66666666666666;0
0.719;0.15129992289048488;0.2616012232387303;5;83.33333333333334;0
0.7826666666666666;0.12496755134389444;0.1858063508064243;3;50.0;0
0.761;0.17775544998677253;0.28778603162766603;5;83.33333333333334;0
0.6642857142857144;0.2905117230414116;0.4676971954872796;5;71.42857142857143;0
0.7953333333333332;0.130095691277186;0.2060349484917547;5;83.33333333333334;0
0.935;0.15373678805022561;0.28653330231115076;2;50.0;0
0.745;0.24309326056748945;0.34476542750107647;4;66.66666666666666;0
0.7506666666666667;0.22023825482619697;0.2981422479287361;4;66.66666666666666;0
0.8388000000000002;0.1798337009573011;0.2595746520752749;2;40.0;0
0.6668571428571429;0.13309870512564143;0.15673331915496888;5;71.42857142857143;0
0.6422857142857143;0.1500263922359894;0.2542544657097164;6;85.71428571428571;0
0.7079999999999999;0.12734205903785287;0.21667671771558664;4;66.66666666666666;0
0.6677142857142858;0.09162924406185471;0.17075713747893526;6;85.71428571428571;0
0.6586666666666666;0.07442819059708192;0.15194472679234378;5;83.33333333333334;0
0.6262857142857142;0.03605438069565111;0.05021951811795889;2;28.57142857142857;0
0.7706666666666667;0.16014437930262249;0.2630650109763744;4;66.66666666666666;0
0.694;0.1238009154516503;0.16843990026119104;4;66.66666666666666;0
0.7203333333333334;0.1175154836133898;0.18746092926260657;5;83.33333333333334;0
0.8256;0.10419520142501768;0.17492569851225412;4;80.0;0
0.7776;0.20693341924396844;0.33920937487044783;3;60.0;0
0.6291428571428571;0.08764771787662014;0.12036333882596205;3;42.857142857142854;0
0.6803333333333335;0.1776454021045546;0.20804230339044025;3;50.0;0
0.733;0.20525999772646072;0.37286673222479905;4;66.66666666666666;0
0.7469999999999999;0.2177422023096732;0.3591356289760179;3;50.0;0
0.7888;0.12050958468105348;0.1667872896835967;2;40.0;0
0.7393333333333333;0.17428201921661976;0.24471207571348005;5;83.33333333333334;0
0.6228571428571429;0.12161229798177552;0.18922649567823913;5;71.42857142857143;0
0.749;0.17512947591234707;0.23704008099897372;4;66.66666666666666;0
0.677;0.11320630135582851;0.14078068049274373;4;66.66666666666666;0
0.7533333333333334;0.11359381829816073;0.1449248080902645;5;83.33333333333334;0
0.734;0.11131936040060597;0.17520958877869672;3;50.0;0
0.75;0.19527075220489798;0.35760760618309;5;83.33333333333334;0
0.6254285714285714;0.12852443585655182;0.17974611725060063;4;57.14285714285714;0
0.7924;0.3269382816373757;0.4688688515992505;3;60.0;0
0.8170000000000001;0.27360494634905025;0.4521424554274903;5;83.33333333333334;0
0.7193333333333333;0.1426495316812813;0.29737921917982096;5;83.33333333333334;0
0.8092;0.22644593173647432;0.23130715509901545;4;80.0;0
0.6297142857142858;0.08413885510734927;0.11553643004120678;5;71.42857142857143;0
0.6585714285714285;0.16467704943994138;0.2855754424549375;4;57.14285714285714;0
0.6916666666666668;0.24647222065692423;0.3916192027978199;3;50.0;0
0.6465714285714287;0.10356896548795347;0.13686002581713427;5;71.42857142857143;0
0.8152000000000001;0.13223373245885484;0.2277959613338217;4;80.0;0
0.6626666666666667;0.18433182639528703;0.19523524272016055;2;33.33333333333333;0
0.7859999999999999;0.19850104953542855;0.3462623283003798;5;83.33333333333334;0
0.8636000000000001;0.2908948951081817;0.40415096189419125;3;60.0;0
0.7105714285714286;0.1134987188635778;0.13545478950557638;4;57.14285714285714;0
0.6434285714285713;0.122024420439818;0.13766868440813498;4;57.14285714285714;0
0.7286666666666668;0.17799126070930812;0.3010541479534869;4;66.66666666666666;0
0.8428000000000001;0.17782058373540452;0.33193824726897625;3;60.0;0
0.7160000000000001;0.198886902535084;0.39321851431487814;5;83.33333333333334;0
0.7333333333333334;0.06516304337753281;0.08967050797224244;1;16.666666666666664;0
0.7666666666666667;0.08564007369346563;0.12829341370467934;5;83.33333333333334;0
0.7426666666666666;0.20324916290657194;0.2824138806786947;5;83.33333333333334;0
