# OpenSignals Text File Format. Version 1
# {"98:D3:41:FD:4F:0D": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:41:FD:4F:0D", "device connection": "BTH98:D3:41:FD:4F:0D", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-4-12", "time": "10:5:22.308", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["EMGBITREV", "ECGBIT", "EMGBITREV", "EMGBITREV", "EMGBITREV", "EMGBITREV"], "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4", "A5", "A6"], "special": [{}, {}, {}, {}, {}, {}], "digital IO": [0, 0, 1, 1], "convertedValues": 0}}
# EndOfHeader
0	0	0	0	0	502	0	0	524	39	6	
1	0	0	0	0	503	0	0	516	39	6	
2	0	0	0	0	496	142	0	516	39	6	
3	0	0	0	0	505	783	0	515	39	6	
4	0	0	0	0	503	1022	0	516	39	6	
5	0	0	0	0	501	1022	0	516	39	6	
6	0	0	0	0	501	1023	0	518	39	6	
7	0	0	0	0	508	1023	0	513	39	6	
8	0	0	0	0	523	1023	0	509	39	6	
9	0	0	0	0	511	750	0	507	39	6	
10	0	0	0	0	502	0	0	507	39	6	
11	0	0	0	0	503	0	0	513	39	6	
12	0	0	0	0	499	0	0	529	39	6	
13	0	0	0	0	498	0	0	552	39	6	
14	0	0	0	0	501	0	0	568	39	6	
15	0	0	0	0	499	0	0	572	39	6	
0	0	0	0	0	507	0	0	582	39	6	
1	0	0	0	0	503	0	0	571	39	6	
2	0	0	0	0	496	0	0	577	38	6	
3	0	0	0	0	496	358	0	579	39	6	
4	0	0	0	0	506	1015	0	574	39	6	
5	0	0	0	0	508	1022	0	570	39	6	
6	0	0	0	0	495	1023	0	580	39	6	
7	0	0	0	0	501	1023	0	579	39	6	
8	0	0	0	0	507	1023	0	576	39	6	
